[xc-content-service] 2022-07-12 22:59:13,267 DEBUG [main][ApolloApplicationContextInitializer.java:77] - Apollo bootstrap config is not enabled for context org.springframework.context.annotation.AnnotationConfigApplicationContext@194152cf, started on Thu Jan 01 08:00:00 CST 1970, see property: ${apollo.bootstrap.enabled}
[xc-content-service] 2022-07-12 22:59:13,711 INFO [main][LocalConfigInfoProcessor.java:212] - LOCAL_SNAPSHOT_PATH:C:\Users\26072\nacos\config
[xc-content-service] 2022-07-12 22:59:13,864 DEBUG [main][NacosRestTemplate.java:476] - HTTP method: GET, url: http://117.50.181.29:8845/nacos/v1/cs/configs?dataId=mp-config.properties&tenant=3e6cda34-a5c7-4ff4-a1ac-4a88e4a3deac&group=xc-group, body: null
[xc-content-service] 2022-07-12 22:59:13,865 DEBUG [main][NacosRestTemplate.java:494] - Execute via interceptors :[com.alibaba.nacos.client.config.impl.ConfigHttpClientManager$LimiterHttpClientRequestInterceptor@12b5454f]
[xc-content-service] 2022-07-12 22:59:13,867 INFO [main][Limiter.java:54] - limitTime:5.0
[xc-content-service] 2022-07-12 22:59:13,989 INFO [main][JvmUtil.java:49] - isMultiInstance:false
[xc-content-service] 2022-07-12 22:59:13,991 DEBUG [main][NacosPropertySourceBuilder.java:93] - Loading nacos data, dataId: 'mp-config.properties', group: 'xc-group', data: #驼峰下划线转换
mybatis-plus.global-config.db-column-underline = true
#实体扫描，多个package用逗号或者分号分隔
mybatis-plus.typeAliasesPackage = com.xuecheng.*.entity
#字段策略 0:"忽略判断",1:"非 NULL 判断"),2:"非空判断"
mybatis-plus.global-config.field-strategy=2
#全局地开启或关闭配置文件中的所有映射器已经配置的任何缓存，开发时不需要开启。
mybatis-plus.configuration.cache-enabled = false
#映射文件mapper文件存储位置
mybatis-plus.mapper-locations = classpath:com.xuecheng.*.mapper/*.xml
#主键类型  0:"数据库ID自增", 1:"用户输入ID",2:"全局唯一ID (数字类型唯一ID)", 3:"全局唯一ID UUID";
mybatis-plus.global-config.id-type = 0
#刷新mapper 调试神器
mybatis-plus.global-config.refresh-mapper = true
[xc-content-service] 2022-07-12 22:59:14,003 DEBUG [main][NacosRestTemplate.java:476] - HTTP method: GET, url: http://117.50.181.29:8845/nacos/v1/cs/configs?dataId=spring-http-config.properties&tenant=3e6cda34-a5c7-4ff4-a1ac-4a88e4a3deac&group=xc-group, body: null
[xc-content-service] 2022-07-12 22:59:14,003 DEBUG [main][NacosRestTemplate.java:494] - Execute via interceptors :[com.alibaba.nacos.client.config.impl.ConfigHttpClientManager$LimiterHttpClientRequestInterceptor@12b5454f]
[xc-content-service] 2022-07-12 22:59:14,087 DEBUG [main][NacosPropertySourceBuilder.java:93] - Loading nacos data, dataId: 'spring-http-config.properties', group: 'xc-group', data: #srpingboot http 配置信息
spring.http.encoding.enabled = true
spring.http.encoding.charset = UTF-8
spring.http.encoding.force = true
server.use-forward-headers = true
server.servlet.context-path = /
server.port=8888
[xc-content-service] 2022-07-12 22:59:14,088 DEBUG [main][NacosRestTemplate.java:476] - HTTP method: GET, url: http://117.50.181.29:8845/nacos/v1/cs/configs?dataId=spring-druid-config.properties&tenant=3e6cda34-a5c7-4ff4-a1ac-4a88e4a3deac&group=xc-group, body: null
[xc-content-service] 2022-07-12 22:59:14,088 DEBUG [main][NacosRestTemplate.java:494] - Execute via interceptors :[com.alibaba.nacos.client.config.impl.ConfigHttpClientManager$LimiterHttpClientRequestInterceptor@12b5454f]
[xc-content-service] 2022-07-12 22:59:14,130 DEBUG [main][NacosPropertySourceBuilder.java:93] - Loading nacos data, dataId: 'spring-druid-config.properties', group: 'xc-group', data: #spring druid 配置信息
spring.datasource.driver-class-name = com.mysql.jdbc.Driver
spring.datasource.password = j3391111
spring.datasource.username = root
#初始化连接池的的连接数据量
spring.datasource.druid.initial-size = 5
#连接池最小连接数 
spring.datasource.druid.min-idle = 5
#获取连接等待超时时间 
spring.datasource.druid.max-wait = 60000
# 要启用PreparedStatementCache,必须配置大于0，当大于0时，poolPreparedStatements自动触发修改为true。
spring.datasource.druid.max-pool-prepared-statement-per-connection-size = 20
#连接池中最大激活连接数
spring.datasource.druid.max-active = 20
[xc-content-service] 2022-07-12 22:59:14,132 DEBUG [main][NacosRestTemplate.java:476] - HTTP method: GET, url: http://117.50.181.29:8845/nacos/v1/cs/configs?dataId=content-service&tenant=3e6cda34-a5c7-4ff4-a1ac-4a88e4a3deac&group=xc-group, body: null
[xc-content-service] 2022-07-12 22:59:14,132 DEBUG [main][NacosRestTemplate.java:494] - Execute via interceptors :[com.alibaba.nacos.client.config.impl.ConfigHttpClientManager$LimiterHttpClientRequestInterceptor@12b5454f]
[xc-content-service] 2022-07-12 22:59:14,167 WARN [main][NacosPropertySourceBuilder.java:87] - Ignore the empty nacos configuration and get it based on dataId[content-service] & group[xc-group]
[xc-content-service] 2022-07-12 22:59:14,168 DEBUG [main][NacosRestTemplate.java:476] - HTTP method: GET, url: http://117.50.181.29:8845/nacos/v1/cs/configs?dataId=content-service.properties&tenant=3e6cda34-a5c7-4ff4-a1ac-4a88e4a3deac&group=xc-group, body: null
[xc-content-service] 2022-07-12 22:59:14,168 DEBUG [main][NacosRestTemplate.java:494] - Execute via interceptors :[com.alibaba.nacos.client.config.impl.ConfigHttpClientManager$LimiterHttpClientRequestInterceptor@12b5454f]
[xc-content-service] 2022-07-12 22:59:14,208 WARN [main][NacosPropertySourceBuilder.java:87] - Ignore the empty nacos configuration and get it based on dataId[content-service.properties] & group[xc-group]
[xc-content-service] 2022-07-12 22:59:14,208 DEBUG [main][NacosRestTemplate.java:476] - HTTP method: GET, url: http://117.50.181.29:8845/nacos/v1/cs/configs?dataId=content-service-dev.properties&tenant=3e6cda34-a5c7-4ff4-a1ac-4a88e4a3deac&group=xc-group, body: null
[xc-content-service] 2022-07-12 22:59:14,208 DEBUG [main][NacosRestTemplate.java:494] - Execute via interceptors :[com.alibaba.nacos.client.config.impl.ConfigHttpClientManager$LimiterHttpClientRequestInterceptor@12b5454f]
[xc-content-service] 2022-07-12 22:59:14,253 DEBUG [main][NacosPropertySourceBuilder.java:93] - Loading nacos data, dataId: 'content-service-dev.properties', group: 'xc-group', data: #spring http 配置信息
server.servlet.context-path = /content
server.port=63040


#spring druid 配置信息
spring.datasource.url = jdbc:mysql://117.50.181.29:3306/xc_content?userUnicode=true&useSSL=false&characterEncoding=utf8

# 全局逻辑删除的实体字段名
mybatis-plus.global-config.db-config.logic-delete-field = status
# 逻辑已删除值(默认为0)  
mybatis-plus.global-config.db-config.logic-delete-value = 0 
# 逻辑未删除值(默认为1)
mybatis-plus.global-config.db-config.logic-not-delete-value = 1 


#文件系统微服的请求地址
file.service.url=http://127.0.0.1:56082/farming/
#文件存储空间名称
file.service.bucket= xc-onlie

#文件存储区域的地址
file.service.upload.region = http://upload.qiniu.com
#文件访问的cdn加速域名
cdn.domain = resc0fcn3.hb-bkt.clouddn.com

file.token.type = 1
file.token.deadline = 3600


[xc-content-service] 2022-07-12 22:59:14,256 INFO [main][PropertySourceBootstrapConfiguration.java:112] - Located property source: [BootstrapPropertySource {name='bootstrapProperties-content-service-dev.properties,xc-group'}, BootstrapPropertySource {name='bootstrapProperties-content-service.properties,xc-group'}, BootstrapPropertySource {name='bootstrapProperties-content-service,xc-group'}, BootstrapPropertySource {name='bootstrapProperties-spring-druid-config.properties,xc-group'}, BootstrapPropertySource {name='bootstrapProperties-spring-http-config.properties,xc-group'}, BootstrapPropertySource {name='bootstrapProperties-mp-config.properties,xc-group'}]
[xc-content-service] 2022-07-12 22:59:14,284 DEBUG [main][ApolloApplicationContextInitializer.java:77] - Apollo bootstrap config is not enabled for context org.springframework.web.context.support.GenericWebApplicationContext@76c548f, started on Thu Jan 01 08:00:00 CST 1970, parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@194152cf, see property: ${apollo.bootstrap.enabled}
[xc-content-service] 2022-07-12 22:59:14,289 INFO [main][SpringApplication.java:655] - The following profiles are active: dev
[xc-content-service] 2022-07-12 22:59:14,908 DEBUG [main][LogFactory.java:105] - Logging initialized using 'class org.apache.ibatis.logging.slf4j.Slf4jImpl' adapter.
[xc-content-service] 2022-07-12 22:59:14,973 INFO [main][GenericScope.java:295] - BeanFactory id=3c8ff28f-e642-3c21-9df4-9de0f9048326
[xc-content-service] 2022-07-12 22:59:15,283 INFO [main][DruidDataSourceAutoConfigure.java:56] - Init DruidDataSource
[xc-content-service] 2022-07-12 22:59:17,737 INFO [main][DruidDataSource.java:1010] - {dataSource-1} inited
[xc-content-service] 2022-07-12 22:59:17,786 DEBUG [main][Logger.java:49] - Registered plugin: 'com.baomidou.mybatisplus.extension.plugins.MybatisPlusInterceptor@3887c7d7'
[xc-content-service] 2022-07-12 22:59:17,788 DEBUG [main][Logger.java:49] - Property 'mapperLocations' was not specified.
[xc-content-service] 2022-07-12 22:59:18,175 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.insert
[xc-content-service] 2022-07-12 22:59:18,178 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.delete
[xc-content-service] 2022-07-12 22:59:18,182 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.deleteByMap
[xc-content-service] 2022-07-12 22:59:18,203 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.deleteById
[xc-content-service] 2022-07-12 22:59:18,205 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.deleteBatchIds
[xc-content-service] 2022-07-12 22:59:18,208 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.update
[xc-content-service] 2022-07-12 22:59:18,209 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.updateById
[xc-content-service] 2022-07-12 22:59:18,210 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.selectById
[xc-content-service] 2022-07-12 22:59:18,211 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.selectBatchIds
[xc-content-service] 2022-07-12 22:59:18,212 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.selectByMap
[xc-content-service] 2022-07-12 22:59:18,213 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.selectOne
[xc-content-service] 2022-07-12 22:59:18,215 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.selectCount
[xc-content-service] 2022-07-12 22:59:18,217 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.selectMaps
[xc-content-service] 2022-07-12 22:59:18,218 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.selectMapsPage
[xc-content-service] 2022-07-12 22:59:18,220 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.selectObjs
[xc-content-service] 2022-07-12 22:59:18,221 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.selectList
[xc-content-service] 2022-07-12 22:59:18,222 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseBaseMapper.selectPage
[xc-content-service] 2022-07-12 22:59:18,236 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.insert
[xc-content-service] 2022-07-12 22:59:18,237 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.delete
[xc-content-service] 2022-07-12 22:59:18,238 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.deleteByMap
[xc-content-service] 2022-07-12 22:59:18,239 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.deleteById
[xc-content-service] 2022-07-12 22:59:18,239 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.deleteBatchIds
[xc-content-service] 2022-07-12 22:59:18,240 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.update
[xc-content-service] 2022-07-12 22:59:18,241 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.updateById
[xc-content-service] 2022-07-12 22:59:18,241 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.selectById
[xc-content-service] 2022-07-12 22:59:18,242 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.selectBatchIds
[xc-content-service] 2022-07-12 22:59:18,243 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.selectByMap
[xc-content-service] 2022-07-12 22:59:18,244 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.selectOne
[xc-content-service] 2022-07-12 22:59:18,245 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.selectCount
[xc-content-service] 2022-07-12 22:59:18,246 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.selectMaps
[xc-content-service] 2022-07-12 22:59:18,247 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.selectMapsPage
[xc-content-service] 2022-07-12 22:59:18,248 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.selectObjs
[xc-content-service] 2022-07-12 22:59:18,249 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.selectList
[xc-content-service] 2022-07-12 22:59:18,250 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CourseMarketMapper.selectPage
[xc-content-service] 2022-07-12 22:59:18,299 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CoursePubMapper.insert
[xc-content-service] 2022-07-12 22:59:18,301 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CoursePubMapper.delete
[xc-content-service] 2022-07-12 22:59:18,302 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CoursePubMapper.deleteByMap
[xc-content-service] 2022-07-12 22:59:18,303 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CoursePubMapper.deleteById
[xc-content-service] 2022-07-12 22:59:18,303 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CoursePubMapper.deleteBatchIds
[xc-content-service] 2022-07-12 22:59:18,305 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CoursePubMapper.update
[xc-content-service] 2022-07-12 22:59:18,306 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CoursePubMapper.updateById
[xc-content-service] 2022-07-12 22:59:18,306 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CoursePubMapper.selectById
[xc-content-service] 2022-07-12 22:59:18,308 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CoursePubMapper.selectBatchIds
[xc-content-service] 2022-07-12 22:59:18,309 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CoursePubMapper.selectByMap
[xc-content-service] 2022-07-12 22:59:18,311 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CoursePubMapper.selectOne
[xc-content-service] 2022-07-12 22:59:18,313 DEBUG [main][MybatisConfiguration.java:128] - addMappedStatement: com.xuecheng.content.mapper.CoursePubMapper.selectCount
